Date,Precipitation,Min_temp,Max_temp,East_wind,North_wind
7/16/12,0,290.420624,305.881409,-0.714088,-0.532429
7/17/12,8.940948,290.209076,304.829376,-0.199293,3.610938
7/18/12,1.247716,291.849091,304.66687,0.992196,-3.414581
7/19/12,0,286.249634,299.266022,-0.666986,-2.619722
7/20/12,0,284.648834,299.192444,-0.603849,-1.814991
7/21/12,0,283.769531,301.173309,0.857985,-0.773188
7/22/12,0.626552,285.875793,303.45871,0.459066,0.389299
7/23/12,0,287.079407,303.94986,-1.100349,2.415987
7/24/12,44.675632,288.049744,298.377838,-3.495097,3.502734
7/25/12,5.402994,290.585388,299.537872,2.52519,-1.830291
7/26/12,0,287.973938,300.710968,1.082677,1.810839
7/27/12,2.060402,289.880981,302.411316,1.80412,2.259647
7/28/12,14.110292,293.261414,301.787445,3.232097,2.569785
7/29/12,0,290.977875,301.28125,2.926925,-1.299593
7/30/12,0,287.32431,301.663971,1.222293,2.476002
7/31/12,0.357237,292.274261,303.330963,2.309076,2.374175
8/1/12,5.646312,290.326111,302.525909,2.619814,-0.744137
8/2/12,0.490277,286.283875,298.202057,-0.389459,-4.032179
8/3/12,0,283.389221,298.086395,-1.300941,1.572201
8/4/12,0,285.800964,297.233032,-1.031995,4.221391
8/5/12,25.567873,288.279999,301.553528,1.109492,3.902379
8/6/12,0,289.607178,300.034729,3.850411,1.426835
8/7/12,0,287.192322,300.095154,3.309879,0.455197
8/8/12,0.372336,287.330536,300.536316,2.012311,-2.110951
8/9/12,0,285.974335,301.531036,0.753535,0.374827
8/10/12,0.614351,288.524719,302.103882,-0.311663,3.238883
8/11/12,4.350386,291.338989,302.139923,0.54665,4.486888
8/12/12,3.133323,292.717957,304.323822,1.759548,3.605486
8/13/12,3.919537,284.893616,299.915466,3.279563,-2.674528
8/14/12,0,282.685516,296.218048,1.088187,-2.147938
8/15/12,0.409555,281.061035,297.860748,-0.014472,2.348955
8/16/12,0.394707,284.53598,300.51535,-2.061593,2.89132
8/17/12,0,288.036743,298.790405,-3.26281,1.945427
8/18/12,16.692739,285.370117,293.055023,-3.271171,1.785477
8/19/12,12.048969,291.341431,300.491394,2.728158,1.141429
8/20/12,0,288.328949,301.727753,1.734438,0.82569
8/21/12,5.958495,289.810059,302.334259,-0.534274,3.740636
8/22/12,12.357425,290.206207,301.451477,-0.519822,4.127025
8/23/12,1.253652,291.182861,301.920959,1.429399,3.01228
8/24/12,8.285147,289.999146,300.832458,2.048814,0.895674
8/25/12,1.128691,291.024536,300.661224,0.799655,2.02626
8/26/12,2.878305,289.650024,296.085999,-2.344773,2.174425
8/27/12,1.071686,288.276215,297.769531,-3.661248,2.364699
8/28/12,0,286.470428,298.748352,-2.106992,3.956091
8/29/12,0,286.684479,300.908508,0.409702,4.354064
8/30/12,0,289.773102,300.88382,2.359486,-0.492832
8/31/12,6.486212,289.598572,299.950348,3.474063,3.261412
9/1/12,0,285.400146,297.407715,1.511516,-4.087871
9/2/12,0,279.798828,295.520721,0.139191,2.386445
9/3/12,0,286.302582,297.74115,0.505678,4.050521
9/4/12,1.079882,287.569397,298.73645,0.271943,4.925798
9/5/12,1.585483,288.547577,297.902954,-0.109343,8.850876
9/6/12,0.629402,286.210052,297.794983,4.948256,-0.203574
9/7/12,0,280.972931,291.224365,2.168898,-4.318379
9/8/12,0,277.713318,294.146362,1.042763,-1.314793
9/9/12,0,284.040436,298.965881,1.953027,5.246984
9/10/12,10.154969,287.237396,298.32074,2.30629,3.98053
9/11/12,3.884124,289.951782,298.811676,1.035743,5.001477
9/12/12,0.975748,288.758972,299.394196,3.422068,1.859853
9/13/12,1.993301,283.057861,297.398346,2.986955,-1.952843
9/14/12,0,282.939819,296.196136,2.236042,-4.102165
9/15/12,0,280.038574,298.354218,0.82845,0.452061
9/16/12,5.268756,285.575928,294.661011,1.007107,5.765136
9/17/12,11.076638,282.518921,293.983002,0.946215,-2.577787
9/18/12,15.710639,277.733795,288.665405,-0.360568,-4.972668
9/19/12,1.095898,279.638519,285.478729,1.402941,-4.765305
9/20/12,0,277.00943,290.947296,2.205913,-1.494813
9/21/12,0,283.135376,293.373505,2.98105,3.04941
9/22/12,0,286.745361,296.114441,2.662098,-0.773299
9/23/12,0.435536,285.402405,295.422913,1.140826,0.483432
9/24/12,0,284.435669,299.554138,2.232427,2.419369
9/25/12,0,285.935669,300.622986,1.899246,3.66447
9/26/12,0,286.211975,300.63031,1.265583,6.236271
9/27/12,6.615038,289.886719,299.251251,0.476433,6.392079
9/28/12,5.986073,282.658936,297.952545,2.694744,-3.624774
9/29/12,0,278.163666,291.437408,2.450975,-4.497412
9/30/12,0,278.238831,293.569275,0.61294,-3.218581
10/1/12,0,273.690857,296.110992,0.681764,2.506857
10/2/12,0.457559,280.598083,293.095825,3.531202,0.895322
10/3/12,0,278.435028,290.241302,2.101125,-4.680725
10/4/12,0.677767,270.238373,285.691742,-0.669032,2.664325
10/5/12,10.354531,278.530396,287.212067,1.844831,6.894304
10/6/12,5.776314,278.838379,289.385986,5.277637,-0.920471
10/7/12,0.641362,272.827484,282.764801,1.821973,-4.442796
10/8/12,0,270.18985,282.626709,0.954425,-3.267852
10/9/12,5.598163,275.209595,285.590729,0.97256,4.624708
10/10/12,3.089002,278.42218,287.455566,3.494463,1.814222
10/11/12,1.79705,274.946777,283.849731,6.032296,-2.173481
10/12/12,0,271.811096,284.989929,3.213029,-1.952589
10/13/12,0,277.576385,286.841553,0.022825,5.377405
10/14/12,1.670037,281.518951,290.855957,0.701435,5.887357
10/15/12,1.232746,281.532562,291.916748,2.85814,-1.270986
10/16/12,1.074013,275.281372,285.623779,4.697735,-5.067535
10/17/12,1.711008,274.587799,290.313782,4.897815,1.925576
10/18/12,0.497466,278.95694,290.521545,6.261046,-0.836366
10/19/12,0,276.476318,285.607819,4.276903,0.703071
10/20/12,0,273.613281,283.594696,2.8019,-2.179124
10/21/12,0.909793,273.374573,283.08429,2.421695,0.65253
10/22/12,0.517747,274.327057,283.228638,-0.050004,3.506883
10/23/12,3.610877,273.429688,284.389221,1.447713,-2.740315
10/24/12,0.635157,273.758575,284.154083,1.509958,-4.056291
10/25/12,0.708445,273.133942,281.492737,1.429867,-4.844312
10/26/12,1.822476,273.050476,279.113861,0.53826,-4.277289
10/27/12,0,271.431519,279.995941,-0.091075,-3.224862
10/28/12,0,270.142609,283.92038,0.403672,-0.548145
10/29/12,0,267.435303,286.409485,-0.712877,3.50229
10/30/12,16.089817,273.911682,281.724762,-2.286443,5.67854
10/31/12,24.143974,273.908203,283.287262,6.820577,-5.169098
11/1/12,0.733438,271.067719,278.039673,7.639827,-2.833312
11/2/12,0.551292,272.013031,276.824158,1.449122,-1.196766
11/3/12,0,271.07132,278.48938,-0.20614,2.042161
11/4/12,7.846045,272.276093,284.207092,-3.433877,4.928842
11/5/12,7.768357,273.388611,287.592773,7.548398,-1.849515
11/6/12,0.546376,271.830414,277.196259,7.066762,-4.680116
11/7/12,0.923364,273.379639,281.121429,4.892754,1.242516
11/8/12,0,271.839569,278.905151,2.555438,-2.848183
11/9/12,0.355427,272.490845,278.924561,3.98326,3.514384
11/10/12,1.75986,274.483734,283.235596,5.769989,0.802594
11/11/12,0.377001,272.618927,281.019745,5.168615,-2.194489
11/12/12,0.618861,273.518372,285.210083,2.972401,3.671525
11/13/12,0.663623,273.001282,284.824738,3.921868,-3.547598
11/14/12,4.272446,272.407349,282.218872,-2.425929,4.426773
11/15/12,9.121586,277.273163,287.627197,-0.188462,5.378092
11/16/12,5.601508,280.958771,290.542877,2.0182,3.979216
11/17/12,0,275.408813,287.074768,5.203443,-3.09338
11/18/12,0,271.30249,280.570251,0.475022,-2.574965
11/19/12,4.946359,270.499847,277.845154,-2.880238,3.697949
11/20/12,7.831207,273.510803,286.870026,1.705418,3.015871
11/21/12,0,272.861053,283.585114,3.190282,-2.792851
11/22/12,0,265.574768,275.638,0.683096,-4.04792
11/23/12,0.32625,265.373871,272.651825,2.304687,-4.904667
11/24/12,0,269.692535,274.670654,3.595197,-3.205291
11/25/12,0,270.230621,273.980927,1.695612,3.046068
11/26/12,1.614319,271.109253,277.957367,1.473301,4.446773
11/27/12,0.613144,272.849091,279.507538,4.52567,-3.256106
11/28/12,0,270.659332,277.221527,3.573722,-1.686458
11/29/12,1.601709,270.164246,274.821045,3.234905,2.354424
11/30/12,0.662463,265.722168,274.138214,5.304008,-5.860594
12/1/12,0,265.44754,276.915253,5.500132,-0.437395
12/2/12,0,271.691498,277.619568,4.205949,1.093697
12/3/12,0,268.690826,275.043213,0.479182,-0.978009
12/4/12,0,264.460327,271.584686,-2.500439,2.388938
12/5/12,57.294868,267.90033,281.593262,-3.014927,-1.703028
12/6/12,2.926684,262.847015,274.419067,4.487998,-6.919716
12/7/12,0,259.367645,272.203369,-0.552982,3.562824
12/8/12,15.035718,270.984589,285.196899,-2.841779,6.559664
12/9/12,6.821058,279.491211,289.998444,2.936136,3.070555
12/10/12,0,274.005646,282.474182,7.355914,3.546575
12/11/12,0,274.745209,281.129395,4.244315,1.425423
12/12/12,0.425644,275.642334,281.881409,0.050106,4.432934
12/13/12,0,275.085938,281.540161,-1.225841,3.094895
12/14/12,0,278.278931,283.692963,0.163958,3.97568
12/15/12,0.505342,275.733978,282.699005,0.780485,1.864866
12/16/12,12.404895,275.717957,281.761292,2.926947,4.065202
12/17/12,0,264.963165,282.509979,3.692629,-6.466441
12/18/12,0,268.389221,275.321167,3.514298,-1.463105
12/19/12,5.193058,270.497528,277.651611,-1.677949,4.364513
12/20/12,1.202317,266.111816,277.481018,5.043508,-3.704398
12/21/12,0,262.4534,269.904114,6.068189,-4.494755
12/22/12,0,261.551697,268.74646,2.661998,-3.850869
12/23/12,1.591931,261.253113,268.256805,-2.55404,2.796789
12/24/12,0,263.031586,270.651642,-2.62905,2.294678
12/25/12,0.541123,265.874664,270.784058,-2.23899,1.810588
12/26/12,0.541922,266.169952,271.779266,-2.790318,3.305766
12/27/12,3.164074,267.096924,276.885162,-2.718004,2.590689
12/28/12,0.348603,271.535797,277.127075,2.085587,2.388447
12/29/12,0,268.201569,275.164642,4.938129,-2.202358
12/30/12,0,264.662415,275.441895,1.881286,3.879376
12/31/12,0,270.291229,277.409454,2.778848,3.132628
1/1/13,0,265.60202,275.900024,1.368389,-0.963931
1/2/13,0,263.696777,272.552002,0.122827,2.802798
1/3/13,0,261.362885,272.82959,-0.000312,4.110968
1/4/13,0.281043,265.640137,274.928589,-0.097628,4.162925
1/5/13,2.456502,267.494263,274.363617,3.74914,-5.310071
1/6/13,1.306722,267.294708,277.5354,4.654469,-0.410403
1/7/13,0,270.436615,279.249451,4.751904,3.232188
1/8/13,1.25196,268.718903,278.209442,7.933937,-1.118361
1/9/13,0,266.514954,273.039429,5.50777,-1.880027
1/10/13,0,265.483276,272.568359,2.524983,-3.145786
1/11/13,0,262.916626,273.137115,0.452128,-1.198875
1/12/13,0,264.537048,274.362793,0.708983,2.24664
1/13/13,2.1932,264.284302,272.733246,-1.216826,2.671755
1/14/13,0.335842,264.862976,272.895233,-0.811178,-0.410241
1/15/13,0,262.385742,275.260162,1.515799,1.152119
1/16/13,0,266.673218,275.735199,3.366372,-1.653956
1/17/13,0,268.269409,275.122864,3.996865,-3.390535
1/18/13,0,268.610046,274.666931,2.964301,-3.996447
1/19/13,0,266.853577,275.900146,0.764523,1.843037
1/20/13,3.954419,269.036133,279.773865,-1.023141,7.944499
1/21/13,3.397458,269.472809,281.516357,2.02422,-0.885703
1/22/13,0,262.251495,272.351013,3.173776,-6.267414
1/23/13,0,261.738525,268.18457,1.995087,-4.061886
1/24/13,0,263.592163,270.879944,1.174371,-2.498099
1/25/13,0,267.118408,273.195618,0.975597,2.855805
1/26/13,0,268.471985,275.148926,-0.868747,6.275441
1/27/13,0.414746,270.414093,275.942078,-1.440482,5.548197
1/28/13,0.313781,271.518921,275.780579,1.745324,-3.15421
1/29/13,0,270.216888,275.380035,2.621108,-3.156791
1/30/13,0,270.717712,277.018616,2.919706,-0.997445
1/31/13,0,265.317078,277.240936,3.386393,-3.660063
2/1/13,0,263.427368,271.082001,2.259553,-4.007672
2/2/13,0,265.411499,273.082977,0.290153,1.100716
2/3/13,3.128692,265.617462,273.146851,-3.770796,-1.018673
2/4/13,15.51164,267.642914,274.857666,-3.064109,-5.749163
2/5/13,4.986731,266.960236,273.498962,-0.305544,-5.350724
2/6/13,0.910013,265.588135,273.962128,1.929631,-5.640138
2/7/13,0,260.668488,271.577057,2.158182,-2.659876
2/8/13,0,262.432037,275.215393,4.291052,0.701688
2/9/13,0,260.354645,273.571106,4.159312,-5.90308
2/10/13,0,257.448853,270.604584,1.958289,1.405167
2/11/13,1.254145,261.763336,275.646576,3.304034,2.297879
2/12/13,0,258.04834,272.499084,6.274251,-0.078626
2/13/13,0,266.554901,274.857422,5.930579,0.20955
2/14/13,0.943863,259.570221,273.824738,1.826467,-3.522393
2/15/13,0,256.483093,271.073486,3.354696,-1.392732
2/16/13,0,264.100861,274.661652,5.412246,1.557761
2/17/13,0,266.364288,277.258118,5.257732,2.588306
2/18/13,3.151779,270.28006,278.524872,2.918152,2.349038
2/19/13,6.955415,269.426239,278.567047,-1.029965,-2.844865
2/20/13,0.286394,262.802094,272.411469,-0.723229,-0.966696
2/21/13,0.920272,265.825806,276.05481,1.986119,-1.390397
2/22/13,0.732716,267.313721,276.434387,5.271761,-0.339207
2/23/13,0,264.968842,274.425232,3.475614,-3.104081
2/24/13,3.345899,266.230347,277.261322,-1.633699,5.471065
2/25/13,0,270.440735,278.11319,0.017803,3.96226
2/26/13,1.628331,273.581696,280.318848,2.095152,4.207376
2/27/13,0,273.996307,280.338715,3.583967,-1.215227
2/28/13,6.938536,273.858185,282.572266,1.476316,4.97241
3/1/13,0.86288,272.370789,281.624756,5.161218,-1.575646
3/2/13,0.962634,270.863831,277.231323,3.954453,-1.926638
3/3/13,0.464176,271.374664,278.665344,3.629813,-1.631186
3/4/13,0,271.511658,278.972961,2.051773,-1.825227
3/5/13,0,271.020325,279.167847,1.325617,-2.522936
3/6/13,0.313642,269.727692,279.337433,1.273641,-3.591591
3/7/13,0,272.118134,284.15097,0.44864,-2.772316
3/8/13,0,270.870972,281.886475,-1.383032,0.96304
3/9/13,0.618625,268.927917,280.610962,-2.701976,4.75674
3/10/13,0.517643,273.694702,285.069763,-2.820286,5.936252
3/11/13,3.114595,278.07666,288.244202,-4.795403,4.562997
3/12/13,3.087013,280.912048,288.59436,-0.550205,4.684664
3/13/13,1.937896,274.632599,285.758728,2.198346,-2.18821
3/14/13,5.173005,268.875854,276.955261,8.035276,-1.459935
3/15/13,0.633082,270.458496,277.142334,7.077342,1.999886
3/16/13,0,270.149536,280.639648,2.614566,-0.923745
3/17/13,9.152163,276.130432,287.294159,0.353022,3.401855
3/18/13,0,269.367249,280.366058,8.11542,2.796217
3/19/13,0,266.138062,275.466278,6.404882,-1.426519
3/20/13,0,268.821625,277.395294,2.144025,-1.985889
3/21/13,0,268.19989,277.166504,-0.344687,0.505642
3/22/13,26.694916,272.74646,277.814941,-4.558714,-2.679926
3/23/13,12.939367,271.220398,279.069336,-2.913127,-2.498901
3/24/13,2.12704,272.171204,280.697205,3.445863,-4.004122
3/25/13,1.475573,269.025177,276.523407,6.49322,-3.674788
3/26/13,0.879111,268.302948,276.010162,6.108577,-4.56348
3/27/13,0.674362,265.988281,273.932129,6.948345,-6.151956
3/28/13,0,264.462402,273.799133,6.410903,-2.611192
3/29/13,2.013923,267.743134,278.282043,1.804523,1.010451
3/30/13,1.255462,267.505341,277.576752,0.949905,-3.199939
3/31/13,0,264.28952,273.196289,2.802463,-4.97503
4/1/13,0,265.740601,272.678711,4.502977,-2.650654
4/2/13,3.842026,268.760864,279.56842,3.081582,3.337999
4/3/13,0,269.813049,279.151093,3.074484,-2.528918
4/4/13,0.572504,266.921936,275.490448,1.577998,-5.309171
4/5/13,0,265.191833,275.120026,2.656094,-4.399621
4/6/13,0,269.700287,279.019928,-0.704579,3.314112
4/7/13,0,272.289917,283.717957,-0.829378,2.944749
4/8/13,0.425567,275.149567,287.675079,-1.216422,3.588124
4/9/13,2.395518,277.831909,287.643921,-3.990869,3.977502
4/10/13,19.631231,280.317841,287.904083,-5.632298,2.060782
4/11/13,5.2436,278.127441,286.200836,-1.060391,-3.222471
4/12/13,2.192704,275.970184,285.213165,2.533805,-5.609759
4/13/13,0.281088,275.350708,287.141907,2.766433,-5.028702
4/14/13,0,276.695618,287.653534,0.404893,-1.308498
4/15/13,0,279.298706,289.7052,-0.334115,4.845625
4/16/13,0.930488,280.291809,294.612732,-0.266849,4.988298
4/17/13,8.877158,284.089783,298.633514,2.162445,5.755865
4/18/13,0.39513,282.019745,296.351562,5.35814,2.006041
4/19/13,1.124956,280.317535,291.692474,1.794061,-3.116588
4/20/13,14.999164,278.214935,288.368073,-3.386699,3.71117
4/21/13,5.718904,280.609192,295.747833,2.816203,3.705079
4/22/13,0.564983,278.316467,289.536377,4.437854,1.293944
4/23/13,0,277.949707,287.988373,4.003592,-3.218579
4/24/13,1.543612,277.682587,288.203827,2.459212,-1.247825
4/25/13,0.528988,277.936005,290.056061,3.123956,-2.537461
4/26/13,7.549745,277.078461,289.514923,-0.451366,4.91463
4/27/13,4.555984,280.458557,290.026031,1.343835,2.214067
4/28/13,0,275.383301,288.5289,4.786181,-1.972872
4/29/13,7.364844,278.208618,287.096375,-0.153916,2.326069
4/30/13,1.76097,277.465637,290.058075,-1.463173,-3.653207
5/1/13,0,277.290039,291.533844,-1.154089,-3.484071
5/2/13,0,278.622772,293.511963,-1.458849,2.702719
5/3/13,0,279.408844,294.894348,0.453968,4.497249
5/4/13,0,280.664337,295.754333,0.632183,5.603557
5/5/13,1.685598,283.051544,292.777863,-1.167636,7.745601
5/6/13,28.124271,284.824188,293.165253,-2.719712,5.562942
5/7/13,0.760399,276.094971,288.354065,5.623996,0.681923
5/8/13,0.412459,275.205444,283.680084,0.811695,-3.792827
5/9/13,0,272.8862,287.927399,1.30599,-1.447578
5/10/13,0,280.785797,298.186646,1.76563,4.036473
5/11/13,3.047879,288.864197,297.896698,2.93754,5.387504
5/12/13,2.780004,289.046692,298.987549,3.366105,4.717589
5/13/13,2.236141,283.33847,295.757751,4.936316,1.64297
5/14/13,2.414714,278.895905,289.548737,5.705165,-0.968579
5/15/13,1.228229,277.407104,293.359863,2.787925,1.702682
5/16/13,5.044061,282.409576,290.924866,3.84164,1.915993
5/17/13,0.503625,277.054749,285.125458,2.991108,-4.156134
5/18/13,2.685742,274.920349,287.591278,4.602597,0.014353
5/19/13,1.632346,279.415558,288.285309,2.791685,-2.731516
5/20/13,0.362126,278.384796,294.796021,3.200032,-2.046907
5/21/13,0,281.794006,300.385315,3.633017,-1.272907
5/22/13,0,286.006256,302.841095,3.129959,-1.207043
5/23/13,0,289.018555,301.606293,2.43126,1.45148
5/24/13,4.50722,288.97168,298.907776,3.555276,2.127414
5/25/13,2.958929,289.325653,299.290222,3.195176,3.988158
5/26/13,12.265109,286.065002,295.644104,2.979204,1.498747
5/27/13,1.708204,280.567291,294.206635,-3.41967,-1.563408
5/28/13,13.160514,282.527222,290.189697,-4.263501,5.574533
5/29/13,16.358807,286.065552,301.140533,1.742607,3.984212
5/30/13,5.48913,288.372833,300.01889,3.056154,-1.192463
5/31/13,5.67606,286.293335,295.506805,0.618958,-0.719723
6/1/13,3.663907,286.207581,295.486847,3.777553,-0.823301
6/2/13,1.802167,284.750427,296.756439,2.2284,-0.376557
6/3/13,0,284.387787,300.55484,1.807009,0.931512
6/4/13,0,287.915771,302.349274,1.989648,3.840599
6/5/13,0,290.155365,303.028473,2.324662,4.493189
6/6/13,0.404236,291.61087,303.891937,2.719256,3.910642
6/7/13,0.455655,293.064667,304.121063,3.31825,1.182827
6/8/13,7.747871,290.644043,300.09964,3.109267,1.710761
6/9/13,0,287.401794,299.208893,4.081047,-2.759525
6/10/13,3.003639,286.564819,300.505341,2.328829,2.438914
6/11/13,1.740614,289.802094,299.468262,4.181315,-1.811812
6/12/13,0,283.412262,296.712158,1.989613,-3.369016
6/13/13,2.525422,283.18689,302.106049,0.019663,3.875919
6/14/13,16.436104,291.415924,302.126099,2.260803,3.027107
6/15/13,0.936874,287.69632,299.504761,3.743933,-1.452955
6/16/13,1.965082,285.839203,295.91507,5.341151,0.406436
6/17/13,0.733111,285.954285,295.938507,4.282708,-3.839055
6/18/13,0,281.865326,295.780945,1.451416,-2.330141
6/19/13,6.364656,283.540283,296.429138,-1.36089,3.464663
6/20/13,14.031303,289.632843,298.395508,-1.826697,0.611065
6/21/13,0,287.6586,296.264069,-1.072124,-2.001843
6/22/13,0,283.786346,295.908295,0.441,-2.087921
6/23/13,1.611674,282.82077,296.693848,1.871031,0.785859
6/24/13,7.667694,285.650024,297.119934,2.853473,1.486311
6/25/13,14.467081,284.392639,293.051331,1.012659,-0.710775
6/26/13,3.008573,284.623566,294.094055,3.889108,-3.138445
6/27/13,0.532957,284.379761,294.451416,5.182623,-2.118815
6/28/13,0,283.174225,297.549377,2.021423,2.235483
6/29/13,17.995378,288.510345,298.500549,1.213726,5.763663
6/30/13,23.433813,289.543823,296.554504,2.590774,-1.852395
7/1/13,0,285.276093,299.049286,0.804732,2.343932
7/2/13,9.104943,289.92804,301.246368,2.524061,2.999802
7/3/13,0,285.005676,296.940247,3.870968,0.042068
7/4/13,0,285.775665,297.307831,2.794721,-0.193867
7/5/13,0,285.567932,299.88324,0.38926,3.569404
7/6/13,1.099266,290.672089,303.902344,1.350209,2.980934
7/7/13,1.069117,289.7677,301.124268,3.061164,-1.557282
7/8/13,0,286.104675,297.136017,3.060947,-2.927614
7/9/13,0,283.852844,298.059143,2.764633,-1.519902
7/10/13,0,285.620209,300.437256,2.166931,-1.708582
7/11/13,0,286.470917,301.674652,1.113314,2.092996
7/12/13,3.169955,288.66748,299.925446,-0.168559,4.507531
7/13/13,10.021256,285.71347,295.763184,2.153777,-3.871947
7/14/13,0,280.991486,295.154297,1.714388,-2.112741
7/15/13,0,286.117493,300.338257,2.706329,3.174753
7/16/13,9.051578,291.154114,301.650787,4.024035,3.09494
7/17/13,0.796702,288.539459,300.376038,1.677919,0.616649
7/18/13,6.761603,287.965363,301.24884,1.307823,0.30802
7/19/13,0,288.750122,301.721802,2.912922,-0.323168
7/20/13,0,290.463379,302.861115,2.889507,0.507037
7/21/13,0,291.784729,304.236633,2.731631,2.12907
7/22/13,3.739573,292.11972,304.56601,2.841102,2.745211
7/23/13,19.473196,294.346771,301.051239,1.783247,-1.293408
7/24/13,0,289.433105,300.699707,0.255381,-2.85579
7/25/13,2.189468,288.422119,300.779053,1.597248,0.861937
7/26/13,5.330599,288.773651,300.163513,1.971582,0.064371
7/27/13,5.388251,289.036987,300.776001,-1.283144,1.733638
7/28/13,0.897718,288.911804,299.285431,-3.623978,3.03848
7/29/13,0,287.597321,299.270386,-3.461536,4.703422
7/30/13,0,287.577789,298.059296,-1.249777,4.551918
7/31/13,0,288.108826,300.020142,1.050937,2.897514
8/1/13,0,289.862793,302.580536,1.25155,2.585031
8/2/13,5.611181,290.905884,302.041016,2.444799,-0.309602
8/3/13,0,283.45813,297.299591,0.805337,-3.901702
8/4/13,0,283.428711,300.081726,1.239095,1.327015
8/5/13,0.346728,287.110748,298.687866,0.377893,2.582686
8/6/13,0,289.26001,301.943787,0.603382,2.753181
8/7/13,7.97522,289.737762,303.766998,2.101831,1.646182
8/8/13,4.712873,289.43222,300.07077,2.718188,-4.597188
8/9/13,0.354989,284.069489,299.676056,1.8633,-1.767928
8/10/13,3.274914,289.263458,300.387878,3.346128,1.751366
8/11/13,2.641265,286.814484,298.961853,5.50241,-0.723487
8/12/13,1.331241,285.366669,296.418701,4.108363,-2.588698
8/13/13,0,283.33017,290.869995,2.621369,-3.497419
8/14/13,3.081788,284.179749,293.486908,2.221476,-4.205486
8/15/13,0,283.246735,296.138947,0.843208,-3.461618
8/16/13,0,281.132202,298.495056,-0.054143,-0.353516
8/17/13,0,285.431671,301.959808,-0.175811,4.678063
8/18/13,0.515217,288.707336,301.724579,-0.301206,6.827151
8/19/13,0,290.414246,300.906464,-0.420536,6.801631
8/20/13,0.300004,290.279816,299.919403,-0.689725,5.690477
8/21/13,2.039052,289.604492,298.772949,-0.619729,4.258134
8/22/13,27.272579,285.235931,291.553497,0.665444,2.768829
8/23/13,0,285.698944,296.828857,2.737446,-1.370052
8/24/13,0,283.835144,298.141907,1.71856,2.181333
8/25/13,0,287.551544,300.409668,1.244324,3.685504
8/26/13,1.983039,290.049377,298.712097,0.094737,3.847408
8/27/13,0.411366,290.605713,300.140503,3.0482,-0.891629
8/28/13,0,285.7883,299.819794,-0.403308,1.963259
8/29/13,7.010156,290.467285,300.499786,-0.538503,5.444207
8/30/13,2.441447,287.72403,300.078217,2.755642,-1.512606
8/31/13,0,284.07193,303.113586,-0.220394,3.320901
9/1/13,7.592505,292.172791,301.215027,0.233533,5.074353
9/2/13,6.721393,288.205933,299.990173,5.329677,0.774729
9/3/13,0,283.543213,294.62677,4.387363,-0.229692
9/4/13,0,282.122955,291.825348,3.502012,-3.520615
9/5/13,0,279.278809,293.532837,1.065052,-2.682665
9/6/13,0,280.793732,298.183228,0.872654,4.063677
9/7/13,0,285.002167,296.115875,1.379561,3.615339
9/8/13,1.331659,286.280609,295.450226,1.323537,1.307371
9/9/13,0,284.175568,297.430054,-0.598334,-0.709336
9/10/13,0,282.880127,300.824493,-0.924357,3.033615
9/11/13,0.991509,285.854858,299.214752,-1.383791,4.398917
9/12/13,41.242832,290.082153,298.522156,-2.8359,3.932905
9/13/13,3.902725,290.030762,301.292053,1.697518,3.502068
9/14/13,5.001488,286.820038,298.976685,3.943042,2.121732
9/15/13,0,281.471191,295.745544,2.618113,0.284981
9/16/13,0,283.163788,299.08139,0.844939,4.130112
9/17/13,0,285.031403,299.970337,-0.039278,5.271126
9/18/13,2.751453,287.70285,297.711426,1.090633,4.255917
9/19/13,53.728199,282.490448,293.956543,1.371214,-1.965793
9/20/13,0,278.445709,289.614929,1.406453,-2.851761
9/21/13,0,279.739258,292.069244,0.716224,3.223654
9/22/13,0,280.27121,294.014069,-0.509946,3.147419
9/23/13,0,282.41507,294.078003,-1.457676,4.12899
9/24/13,1.658404,286.067078,293.786041,-0.978879,4.516137
9/25/13,21.256741,287.113342,295.702118,0.37539,5.786664
9/26/13,8.277607,282.521667,294.761932,3.309379,2.664941
9/27/13,1.600872,279.824371,289.961945,1.261579,-3.272237
9/28/13,0.681729,277.823486,288.436981,3.384309,-2.555466
9/29/13,0,276.298096,289.158691,0.003392,-2.755217
9/30/13,0,275.329834,291.907745,0.675892,2.609221
10/1/13,0,279.954315,294.389862,3.812557,3.887675
10/2/13,0.393046,283.452545,295.546967,4.548127,-0.476083
10/3/13,0,282.912231,298.05603,4.186522,-0.950015
10/4/13,0,284.772797,297.100281,3.840103,0.991643
10/5/13,5.411143,285.213257,294.324127,-0.234863,3.278807
10/6/13,6.039164,285.856293,294.341766,-0.480286,3.271019
10/7/13,0.879842,282.289429,293.170532,3.887586,-4.440843
10/8/13,0,277.049438,294.944794,3.028002,-0.383191
10/9/13,0.379621,282.557434,298.101654,1.977844,5.179854
10/10/13,0.404863,284.762817,296.015411,3.323158,1.157014
10/11/13,0,276.59082,290.979767,-0.983641,-3.605714
10/12/13,2.095176,275.613281,288.52652,-1.584814,5.159932
10/13/13,3.052297,285.569763,297.989441,1.588536,6.00564
10/14/13,11.220571,287.880219,297.187195,2.419433,6.156661
10/15/13,3.696509,280.00769,295.174896,0.019564,2.809562
10/16/13,1.578049,278.786804,291.612732,5.505457,1.208211
10/17/13,2.848286,274.966644,285.645355,4.865635,1.211436
